Song,Nation,Year,BPM,PhSp,ChCo,Peak
Underground Resistance - Raindance (The Wish),USA,1993,139.6748310810811,0.045,0.8641928554223318,-6.705759052692156
Underground Resistance - Shadow The Probe,USA,1994,151.99908088235293,0.0425,0.9627622239126826,-7.5593329271965235
Underground Resistance - Sometimes I Feel Like,USA,1991,126.04801829268293,0.04,0.9130524733875992,-7.9014093155762355
Underground Resistance - Sweat Electric,USA,1993,132.0,0.035,0.8641865569571849,-8.843065199205363
Underground Resistance - The Clouds,USA,1992,129.19921875,0.0375,0.9621750700932028,-8.113283159130823
Underground Resistance - The Final Frontier,USA,1992,135.99917763157896,0.035,0.8490592232774803,-9.017603462934742
Underground Resistance - The Final Frontier Part 2,USA,1993,143.5546875,0.0375,0.8568300350871735,-8.441966058883263
Underground Resistance - The Fog,USA,1992,126.04801829268293,0.0575,0.9316377095493591,-4.60726760501611
Underground Resistance - The Mighty Asteroids Of Jupiter,USA,1993,135.99917763157896,0.05,0.940025055251925,-5.438812446658855
Underground Resistance - The Punisher,USA,1991,129.19921875,0.05,0.8334168318050789,-5.58000423016721
Underground Resistance - The Rain,USA,1992,135.99917763157896,0.035,0.8105089235922219,-9.207659396155218
Underground Resistance - The Seawolf,USA,1992,139.6748310810811,0.0725,0.8136989951349578,-2.2476182841348145
Underground Resistance - The Storm,USA,1992,135.99917763157896,0.0475,0.7560851956893158,-6.161354653543693
Underground Resistance - The Theory (Mind Mix),USA,1991,120.18531976744184,0.025,0.7008494897437995,-11.741594548790149
Underground Resistance - The Wind,USA,1992,135.99917763157896,0.0375,0.8527551569374175,-8.074214349483718
Underground Resistance - Turbulence (The Warning),USA,1993,156.60511363636363,0.075,0.895197131628758,-1.5539874659255242
Underground Resistance - Twista (The Dance),USA,1993,132.51201923076923,0.03,0.935301968156056,-10.374073327738948
Underground Resistance - Warhead+6,USA,1991,129.19921875,0.0475,0.9454755589495374,-6.121916000391153
Underground Resistance - Your Time Is Up,USA,1990,123.046875,0.03,0.6688957210221804,-10.930736289561548
Underground Resistance feat. Yolanda - Living For The Nite (For The Club),USA,1991,120.18531976744184,0.035,0.8648761641047744,-8.978525721281553
Underground Resistance feat. Yolanda - Living For The Nite (For The Music),USA,1991,120.18531976744184,0.0325,0.876068842418623,-9.926314935856784
Underground Resistance feat. Yolanda - Living For The Nite (For The Nite),USA,1991,120.18531976744184,0.0325,0.8558349591896088,-9.980606497686113
Unisyn - Take The Time (Get Downs Dope Mix),USA,1992,123.046875,0.0475,0.9616494444512655,-6.344106974629634
Unisyn - Take The Time (Scratch-A-Track),USA,1992,123.046875,0.055,0.9829543970782044,-5.204031159957221
United States of Nervous - Fxtc Gets Nervous Again Nervous,USA,1992,120.18531976744184,0.0325,0.4422882163524678,-9.419954484824904
Urban Culture - The Wonders Of Wishing (For Me),USA,1992,120.18531976744184,0.07,0.7572072739050908,-2.958898510832109
Urban Culture - The Wonders Of Wishing (For You),USA,1992,120.18531976744184,0.0725,0.871431026309714,-2.690851416195836
Urban Native Sons - Of The Native (It's Terrence Parker's House!),USA,1993,126.04801829268293,0.0475,0.9569650947579826,-6.339273105363256
Van Helden Presents Jungle Juice - Loves Ecstasy (Peak Hour Mix),USA,1994,123.046875,0.025,0.9022938786325339,-12.529751579888963
Van Helden Presents Jungle Juice - Loves Ecstasy (Shake And Break Mix),USA,1994,123.046875,0.025,0.8854538415960703,-12.62728905178954
Veda Simpson - Oohhh Baby (Club Mix),USA,1994,123.046875,0.065,0.9443388569287364,-3.4062310369923376
Veda Simpson - Oohhh Baby (Dub #1),USA,1994,123.046875,0.0525,0.9559312499285464,-5.391838859050409
Veda Simpson - Oohhh Baby (Dub #2),USA,1994,123.046875,0.0525,0.9464610700940757,-5.296260469165446
Veda Simpson - Oohhh Baby (Summer F-ck Mix),USA,1994,126.04801829268293,0.0525,0.9013799403669833,-5.294257354805622
Veda Simpson - Oohhh Baby (T. Edwards Dub),USA,1994,126.04801829268293,0.06,0.974816478181376,-3.9389670160186174
Veda Simpson - Oohhh Baby (T. Edwards Mix),USA,1994,123.046875,0.06,0.950347965916843,-4.184348505987087
Venus - Aphtermath (Head Mix),USA,1993,129.19921875,0.0675,0.9844355105208368,-3.1210172555766253
Venus - Aphtermath (Noo Mix),USA,1993,129.19921875,0.0575,0.9809244907329472,-4.760940629763202
Venus - Lippstikk,USA,1993,126.04801829268293,0.0325,0.9846823016537496,-10.034834352915343
Vice - Got Me Movin',USA,1991,123.046875,0.0675,0.9603364324248042,-2.949214828572291
Vice - Peace Out,USA,1991,129.19921875,0.0425,0.9189981065099736,-7.135468373404111
Vice - Positive Problem,USA,1991,129.19921875,0.09,0.9551912931257891,-0.28384134920811915
Video Mind - Do It For Me & I'II Do It For You (Re-Mix),USA,1987,126.04801829268293,0.0325,0.9073038203594722,-9.979469647245258
Vincent Lawrence - Virgo Tracks Again (A1),USA,1986,120.18531976744184,0.03,0.4070293090020744,-10.525555886108277
Vincent Lawrence - Virgo Tracks Again (A1),USA,1986,120.18531976744184,0.03,0.40646564271119906,-10.273663158580467
Vincent Lawrence - Virgo Tracks Again (A2),USA,1986,120.18531976744184,0.02,0.9933042386172308,-15.10215615912908
Vincent Lawrence - Virgo Tracks Again (A4),USA,1986,120.18531976744184,0.0125,0.7531329496236614,-18.472262910097875
Vincent Lawrence - Virgo Tracks Again (B1),USA,1986,120.18531976744184,0.02,0.9886358849431691,-14.87627284150119
Vincent Lawrence - Virgo Tracks Again (B2),USA,1986,120.18531976744184,0.01,0.9933951587274664,-20.74196725735731
Vincent Lawrence - Virgo Tracks Again (B4),USA,1986,120.18531976744184,0.0225,0.9629554447873832,-12.917301638355765
Vincent Lawrence - Virgo Tracks Again (B4),USA,1986,120.18531976744184,0.025,0.963767084061063,-12.720639404881409
Virgo - Free Yourself,USA,1986,120.18531976744184,0.05,0.9709961385803908,-5.58379727917778
Virgo - R U Hot Enough,USA,1986,120.18531976744184,0.0625,0.7692649580654662,-3.592356750096588
Virgo - Under You,USA,1986,117.45383522727272,0.035,0.9523967759553922,-9.03782836938386
Vision - Other Side Of Life (Dub Mix),USA,1990,120.18531976744184,0.03,0.9237545594642412,-10.681141844038976
Vision - Other Side Of Life (Instrumental),USA,1990,120.18531976744184,0.035,0.9569133023482028,-9.327316646444318
Vision - Other Side Of Life (Vocal Club Mix),USA,1990,123.046875,0.0275,0.9178500492446025,-11.645210399731008
Vision - Touch Me (Sensuous Mix),USA,1990,120.18531976744184,0.0225,0.8394743870329523,-13.40200997097616
Vision - Urban Tropics,USA,1993,125.0,0.0475,0.98502161455696,-6.431676980553799
Visions Feat. Magic Juan Atkins and Dianne Lynn - Is This Real (Submission Underground),USA,1992,123.046875,0.0375,0.976004182405346,-8.068106674981834
Voodoo Blue - All I Do,USA,1994,123.046875,0.055,0.8559303305016442,-4.896048735042859
Voodoo Blue - All I Do (Red Hot & Dub Mix),USA,1994,126.04801829268293,0.0425,0.9340543697900574,-7.314649732377342
Voodoo Blue - All I Do (San Frandisko's Vocal Mix),USA,1994,123.046875,0.0425,0.9885273063613005,-7.406003262072863
Voodoo Blue - Let The Music (Solus Mix),USA,1994,132.51201923076923,0.04,0.8922057187086327,-7.614621889186466
Voodoo Blue - Now&Then,USA,1994,123.046875,0.0525,0.8088170611332668,-5.186194219906477
Wanda Rogers - Prove Your Love (D.J. Disciple Hardtimes Dub),USA,1994,123.046875,0.0725,0.8621222346134942,-2.4689611589249445
Wanda Rogers - Prove Your Love (Felix's Original Mix),USA,1994,123.0,0.04,0.986103794602287,-8.007924006795914
Wanda Rogers - Prove Your Love (Hilltop Hustlers Sharpei Dub),USA,1994,123.046875,0.0275,0.7698085665257942,-11.583061319170136
Wanda Rogers - Prove Your Love (Jimi Polos Vocal Mix),USA,1994,123.046875,0.0675,0.9380463456399244,-2.777356915541992
Was (Not Was) - Are You Okay,USA,1992,123.046875,0.0275,0.9459598291285194,-11.784174127560785
Was (Not Was) - Listen Like Thieves (Giant Club Mix),USA,1992,120.18531976744184,0.0325,0.9683336989061364,-9.872317867034022
Was (Not Was) - Shake Your Head,USA,1992,120.18531976744184,0.0375,0.9484768220845147,-8.307449474087072
Was (Not Was) - Tell Me That I'm Dreaming (E-Smove),USA,1992,117.45383522727272,0.0225,0.9836776042397193,-12.716239412432373
Watanabe - Feel The Vibe,USA,1993,123.046875,0.0375,0.9387862706954493,-8.335778145259392
Watanabe - Feelin' Horn-E,USA,1993,123.046875,0.045,0.9917714619857476,-6.741372368975256
Watanabe - Odoru,USA,1991,117.45383522727272,0.055,0.9787479975499653,-4.6812855997808605
Watanabe - Odoru (Unreleased Version),USA,1993,117.45383522727272,0.035,0.969425567289115,-8.901384589190569
Watanabe - The Horns,USA,1991,120.18531976744184,0.055,0.8549980379853968,-4.560199386213558
West Coast Spice - Injoye (B. McCarthy's Mix),USA,1993,123.046875,0.03,0.9884893081648591,-10.217412821150123
West Coast Spice - Injoye (Product Mix),USA,1993,123.046875,0.0325,0.959503078691788,-10.03819154193074
West Coast Spice - Injoye (West Coast Progressive Mix),USA,1993,123.046875,0.0375,0.9766027530694772,-8.608898717661312
What It Is - Do You Believe (Club Mix),USA,1991,120.18531976744184,0.0325,0.9809075748902762,-9.723009109415038
White Knight & Fast Eddie - Wild N Wet  (Dub-strumental),USA,1994,123.046875,0.0375,0.9881853018463655,-8.167514177048195
White Knight & Fast Eddie - Wild N Wet (Club Mix),USA,1994,123.046875,0.035,0.923804728625148,-8.970931546956677
White Knight & Fast Eddie - Wild N Wet (Funked Up Mix),USA,1994,123.046875,0.0425,0.9901547906327789,-6.986023058664924
White Knight - Big Wide Asses,USA,1994,129.19921875,0.04,0.9901393355385883,-7.5663491790144946
White Knight - Can-U-Dig It! (Anything Goes Mix),USA,1990,123.046875,0.0375,0.957141229310636,-8.209701788637899
White Knight - Can-U-Dig It! (Bomb Invasion Mix),USA,1990,123.046875,0.0475,0.8892322497585623,-4.846657329459527
White Knight - Clap Your Hands (Club Mix),USA,1990,117.45383522727272,0.04,0.9120900346046276,-7.875248520539387
White Knight - Demons (Mix Me 2),USA,1988,123.046875,0.09,0.9381669746589204,-0.0289410441089649
White Knight - Get Crazy (Club Mix),USA,1990,123.046875,0.05,0.9413017052562347,-5.505504798808813
White Knight - Gonna Jack (Club Mix),USA,1987,126.04801829268293,0.0375,0.9529145212666978,-8.664455173254066
White Knight - Gonna Jack (Dub Mix),USA,1987,123.046875,0.0625,0.817645065250526,-3.717787065208735
White Knight - Keep It Movin' ('Cause The Crowd Says So) (Dope Acid Mix),USA,1989,123.046875,0.0925,0.9457455466154396,-0.270841870934221
White Knight - Keep It Movin' ('Cause The Crowd Says So) (Funky Mix),USA,1989,123.046875,0.085,0.9448693684521228,-0.7195080171418667
White Knight - Keep It Movin' ('Cause The Crowd Says So) (Insane Mix),USA,1989,123.046875,0.03,0.7918079307123583,-10.516822060365277
White Knight - Keep It Movin' ('Cause The Crowd Says So) (It's Dope),USA,1989,123.046875,0.0775,0.9611557352559212,-1.552402571029978
White Knight - Life Of A Gangbanger (Gangbanger; Club Mix),USA,1992,101.33272058823528,0.0525,0.9657593595209794,-5.394304830062647
White Knight - Make Sure The Party's Hyped (Club Mix),USA,1992,123.0,0.055,0.9695517553989792,-5.073752347001967
White Knight - Make Sure The Party's Hyped (DJ Attack's Deep House Mix),USA,1992,123.046875,0.05,0.977592225295039,-5.831295661676645
White Knight - Make You Dance (To My Boomin' System) (Club Mix),USA,1991,123.046875,0.0375,0.9498380957441459,-8.535168391803074
White Knight - Never Give Up,USA,1986,117.45383522727272,0.035,0.558193092291629,-9.02331882290562
White Knight - Never Give Up (Party Mix),USA,1986,120.18531976744184,0.0275,0.8384271801775817,-10.902394479624927
White Knight - Orgasm-No Time-The End,USA,1994,126.04801829268293,0.05,0.9971281855310474,-5.981222012403011
White Knight - Orgy Part 1,USA,1994,126.04801829268293,0.0425,0.9899908767220322,-7.520863313212958
White Knight - Orgy Part 2,USA,1994,126.04801829268293,0.0375,0.991202856046963,-8.34928421012867
White Knight - Shake Your Butt (Club Version),USA,1991,123.046875,0.0325,0.7477433184374694,-9.8799859538795
White Knight - Suck It Bitch,USA,1994,129.19921875,0.0425,0.9923530260677766,-7.114984256041545
White Knight - Suckin My Friend Off,USA,1994,112.34714673913044,0.04875,0.9888095668073512,-6.018746064738556
White Knight - White Knight Jacks (Club Mix),USA,1987,123.046875,0.03,0.8323018440265281,-10.560142600478333
White Knight - White Knight Jacks (Knight Dub Mix),USA,1987,123.046875,0.035,0.7799736877120544,-9.184827545442523
White Knight - Yo Baby Yo (Mix 1),USA,1987,126.04801829268293,0.0825,0.9541874618756996,-1.2674404293974368
White Knight - Yo Baby Yo (Mix 2),USA,1987,126.04801829268293,0.035,0.9666167021208902,-8.911661324651043
White Knight - Yo Baby Yo (Mix 3),USA,1987,123.046875,0.03,0.9293975064629332,-10.703415518140414
White Knight Sycho feat. Flex - Redrum (Extended Mix),USA,1994,98.0,0.0725,0.9259295879744937,-2.4533015346856466
Whitney Houston - I'm every woman,USA,1992,120.18531976744184,0.0475,0.8300260017400491,-6.451232286573706
Whitney Houston - I'm Your Baby Tonight (Extended Remix),USA,1990,109.9567819148936,0.055,0.7413598139124901,-5.133704983442416
Will Downing - A Love Supreme (Dub In The House Remix),USA,1988,120.18531976744184,0.0325,0.823931763255505,-9.821177175126039
Will Downing - Come Together As One (Dream Together Version),USA,1990,114.84375,0.0275,0.6881069788380477,-11.564370759102031
Will Downing - Come Together As One (Dub Version),USA,1990,114.84375,0.0525,0.5673701577133511,-5.176263366899734
Will Downing - Come Together As One (Sky King Extended Version),USA,1990,117.45383522727272,0.035,0.7944322536358818,-9.006806170601138
Will Downing - Come Together As One (Sky King Instrumental),USA,1990,117.45383522727272,0.0325,0.8044482971353178,-9.628690970626334
Will Downing - Something's Going On (Club Remix),USA,1991,114.84375,0.0425,0.83214078221332,-7.407375186095155
Will Downing - The World Is A Ghetto (Ghetto Club Mix),USA,1991,117.45383522727272,0.0425,0.7378643299419575,-7.208354123374953
Will Downing - The World Is A Ghetto (Red Zone Mix),USA,1991,117.45383522727272,0.035,0.9256131829160688,-8.96190457186253
Will Downing - There's No Living Without You (A Deeper Meaning),USA,1993,114.0,0.03,0.9139159676619325,-10.973027822131414
Will Downing - There's No Living Without You (Classic Club Mix),USA,1993,114.0,0.04,0.9209329738027768,-7.589816856703217
Will Downing - There's No Living Without You (Frankie Knuckles Classy Mix),USA,1993,101.33272058823528,0.0375,0.8652175786893339,-8.424834652252393
William S - I'll Never Let You Go (Instrumental Mix),USA,1987,120.18531976744184,0.045,0.9642257880633252,-6.686497651734252
William S - I'll Never Let You Go (Vocal Mix),USA,1987,117.45383522727272,0.0525,0.9409845007283388,-5.043307809971504
Willy Ninja - Hot (Murk Groove),USA,1994,123.046875,0.0225,0.9337253406674582,-13.55511762663864
Willy Ninja - Hot (Ninja Mix),USA,1994,123.046875,0.025,0.7707380793971828,-12.100316770198827
Willy Ninja - Hot (Why Because I'm Hot Mix),USA,1994,123.046875,0.0375,0.922769705274427,-8.430064221382695
Winc - Percussive Habits,USA,1994,139.6748310810811,0.03,0.9538419778824166,-10.313342730111644
Winc - Thoughts Of A Tranced Love,USA,1994,135.99917763157896,0.035,0.9185831526345488,-8.77837431411812
Wink - Untitled A,USA,1992,166.70866935483872,0.045,0.9134900787431359,-6.822278541443385
Winks - Meditation Will Manifest,USA,1994,129.19921875,0.07,0.7636433806662777,-2.638436015799144
Winks - Meditation Will Manifest (Remix),USA,1994,145.0,0.055,0.8378309574949236,-4.9222429242716785
Winx - How's The Music (Funky Fever Mix),USA,1994,129.19921875,0.0325,0.9901572642582854,-9.700242846653373
Winx - How's The Music (Go Higher Mix),USA,1994,129.19921875,0.065,0.9585483404069878,-3.239137236248161
Winx - How's The Music (Original Philly Mix),USA,1994,129.19921875,0.0375,0.9500244163034148,-8.167514070952969
Winx - How's The Music (Ovum Warmth Mix),USA,1994,132.51201923076923,0.0475,0.9024371472782489,-6.173020758589905
Wizdom - Sofie Bloo (Drop The Bass Mix),USA,1992,129.19921875,0.055,0.914663399078535,-4.842510104027038
Wizdom - Sofie Bloo (House Dub Mix),USA,1992,129.19921875,0.0325,0.9012191731649908,-9.512641343976792
Wizdom - Watcha Want (Lights Out Mix),USA,1992,123.046875,0.03,0.9291037884339668,-10.27715008767046
Wizdom - Watcha Want (Strobe Light Mix),USA,1992,123.046875,0.0325,0.9427301795694181,-9.557298225228216
Worlds Apart - Baby Jump,USA,1993,123.046875,0.04,0.9617276710255944,-7.594899296659854
Worlds Apart - Charley S. Swing,USA,1993,117.45383522727272,0.0525,0.9950579713394324,-5.441043828940666
Worlds Apart - I Whoa (Deep Groove Mix),USA,1993,123.046875,0.0375,0.9871255002167454,-8.621763528166255
Worlds Apart - I Whoa (Raved Mix),USA,1993,123.046875,0.0325,0.9248424568220951,-9.755860867894002
"Worlds Apart - Love, Sex, For Money (Love Groove Mix)",USA,1993,123.046875,0.0375,0.9495917229601764,-8.026123705756762
"Worlds Apart - Love, Sex, For Money (Sex Groove Mix)",USA,1993,123.046875,0.0425,0.9762579760156636,-6.611764519325685
X Tasty - Indian Summer (Dance Mix),USA,1991,123.046875,0.03,0.8973224211342066,-10.88570865615003
X Tasty - Indian Summer (The Passion Mix),USA,1991,123.046875,0.0275,0.8891853278180798,-11.17507396148487
X Tasty - Indian Summer (Underground Mix),USA,1991,123.046875,0.0375,0.37900778643727784,-8.280243996417374
X-313 - Cybernator,USA,1993,138.0,0.065,0.8645369725394215,-3.125954470256458
X-313 - Interferon,USA,1994,144.0,0.035,0.8147461425682746,-8.893973251443047
X-313 - Sentinels,USA,1993,139.6748310810811,0.0625,0.8346942021860699,-3.899010771077032
X-313 - Spectra (Hardsignal Treatment),USA,1994,143.5546875,0.0325,0.777566023362841,-9.927629621990697
X-313 - X-Tension,USA,1994,141.58818493150685,0.075,0.9056526746138647,-2.138772407689868
X-313 - Zyklon-B,USA,1993,139.6748310810811,0.0375,0.4925054798103879,-8.241819928844624
